epoch,count,mean,std,var,min,max,median,cv,range,experiment_id
20,6188,0.3159978088235294,0.05836401117680598,0.0034063578006463336,0.13144,1.671267,0.315624,0.1846975186128574,1.539827,20251020-200148_full_simulation_large_cnn
21,6188,0.3123561218487395,0.0549362157104473,0.003017987796584797,0.12832,0.570196,0.312245,0.17587686575597364,0.44187600000000005,20251020-200148_full_simulation_large_cnn
22,6188,0.3089553799288946,0.057581976866904507,0.003315684059900726,0.124581,1.106346,0.3077335,0.18637635272820582,0.981765,20251020-200148_full_simulation_large_cnn
23,6188,0.30577178926955395,0.05720760511988884,0.0032727100835531317,0.104564,1.031058,0.30582299999999996,0.18709248899824868,0.926494,20251020-200148_full_simulation_large_cnn
24,6188,0.30265938106011636,0.05732072210981084,0.003285665183190157,0.114662,0.667719,0.301275,0.1893902046222231,0.5530569999999999,20251020-200148_full_simulation_large_cnn
25,6188,0.29987663720103425,0.057874975235908774,0.0033495127585570538,0.123535,1.100962,0.297783,0.1929959458532609,0.977427,20251020-200148_full_simulation_large_cnn
26,6188,0.29689941564318034,0.05792270944813431,0.003355040269812988,0.103532,0.887906,0.2965805,0.19509202913941395,0.784374,20251020-200148_full_simulation_large_cnn
27,6188,0.29435078215901744,0.05806850830384162,0.003371951656633324,0.095276,1.18112,0.29353549999999995,0.19727655512894546,1.085844,20251020-200148_full_simulation_large_cnn
28,6188,0.2918307435358759,0.056543632416650016,0.003197182366869235,0.095508,0.678314,0.2909395,0.19375488590255016,0.5828059999999999,20251020-200148_full_simulation_large_cnn
29,6188,0.28958978733031676,0.05806712506226418,0.003371791012996629,0.114371,1.143596,0.28939349999999997,0.20051509964345074,1.029225,20251020-200148_full_simulation_large_cnn
30,6188,0.2873465985778927,0.06130671640509807,0.003758513476375121,0.109396,1.577575,0.2859345,0.21335459235818763,1.468179,20251020-200148_full_simulation_large_cnn
31,6188,0.2853117270523594,0.06176495668385682,0.00381490987415871,0.094973,1.344309,0.2839845,0.21648236236893947,1.249336,20251020-200148_full_simulation_large_cnn
32,6188,0.28243749062702,0.05716116433601559,0.0032673987082489806,0.098509,0.805071,0.2810525,0.20238518692796778,0.706562,20251020-200148_full_simulation_large_cnn
33,6188,0.28030462443438914,0.05658952194434905,0.003202373993889962,0.090956,0.614066,0.2795795,0.20188579499370674,0.52311,20251020-200148_full_simulation_large_cnn
34,6188,0.27814786797026503,0.05715840831717048,0.0032670836413523836,0.110249,0.86949,0.2770375,0.20549648190465694,0.7592409999999999,20251020-200148_full_simulation_large_cnn
35,6188,0.2767177913703943,0.06197822136564222,0.0038412999236485494,0.071697,1.546382,0.275665,0.22397627943872492,1.474685,20251020-200148_full_simulation_large_cnn
36,6188,0.2752596669360052,0.06413768774950496,0.004113642989852999,0.101978,2.286409,0.273936,0.2330079392431157,2.184431,20251020-200148_full_simulation_large_cnn
37,6188,0.2727658170652877,0.05762554709045194,0.0033207036774738938,0.100631,1.064923,0.270547,0.21126381491071886,0.964292,20251020-200148_full_simulation_large_cnn
38,6188,0.270670639948287,0.05844999422327427,0.003416401824700796,0.081987,0.964897,0.268799,0.2159450845294541,0.88291,20251020-200148_full_simulation_large_cnn
39,6188,0.2695709778603749,0.05990744011291235,0.0035889013808821798,0.100693,1.083771,0.2690135,0.22223252884419029,0.983078,20251020-200148_full_simulation_large_cnn
40,6188,0.2681716860051713,0.05960729025893072,0.0035530290520124166,0.093653,1.01473,0.266625,0.22227286984272188,0.9210769999999999,20251020-200148_full_simulation_large_cnn
41,6188,0.26630839705882353,0.05958115367613258,0.003549913873378927,0.094157,1.366384,0.26484450000000004,0.2237299098870397,1.272227,20251020-200148_full_simulation_large_cnn
42,6188,0.26471583904330964,0.05683236228620819,0.0032299174030308198,0.076111,0.5297,0.2638255,0.2146919598449489,0.45358899999999996,20251020-200148_full_simulation_large_cnn
43,6188,0.26286721541693603,0.05958550799096572,0.00355043276254144,0.072998,1.453327,0.260294,0.22667531170236127,1.3803290000000001,20251020-200148_full_simulation_large_cnn
44,6188,0.26189087023270846,0.05865275868909396,0.003440146101841087,0.078464,0.952066,0.25969200000000003,0.22395877579457757,0.873602,20251020-200148_full_simulation_large_cnn
45,6188,0.26072738041370397,0.06165803729491673,0.003801713563061342,0.07741,1.392379,0.2586635,0.2364847036666501,1.314969,20251020-200148_full_simulation_large_cnn
46,6188,0.25947039059469945,0.06091659184821984,0.003710831162402604,0.059293,1.429071,0.256583,0.23477280667208533,1.369778,20251020-200148_full_simulation_large_cnn
47,6188,0.2585606218487395,0.06251979809545212,0.003908725153896098,0.041966,1.538901,0.256208,0.24179938015475075,1.4969350000000001,20251020-200148_full_simulation_large_cnn
48,6188,0.2572481236263736,0.07295521802799941,0.00532246383751293,0.064998,3.726158,0.254756,0.2835986400972135,3.6611599999999997,20251020-200148_full_simulation_large_cnn
49,6188,0.25586139156431803,0.06270860318509684,0.0039323689134259385,0.052002,1.918018,0.253705,0.24508818154118908,1.866016,20251020-200148_full_simulation_large_cnn
50,6188,0.2535341278280543,0.05788510164014905,0.0033506849918903867,0.058753,0.522697,0.25164549999999997,0.22831285924318034,0.46394399999999997,20251020-200148_full_simulation_large_cnn
51,6188,0.25375759987071755,0.06065988217105947,0.0036796213050068185,0.058312,1.371713,0.2515555,0.23904656334219743,1.313401,20251020-200148_full_simulation_large_cnn
52,6188,0.2520585888817065,0.059300316495254725,0.0035165275364373795,0.060394,0.968689,0.2501605,0.235264018410755,0.9082950000000001,20251020-200148_full_simulation_large_cnn
53,6188,0.25082998190045247,0.05861561825206597,0.0034357907030719286,0.061182,0.917615,0.249017,0.23368665024793125,0.856433,20251020-200148_full_simulation_large_cnn
54,6188,0.24980923949579834,0.060085464413695396,0.0036102630338094555,0.077396,1.047308,0.247177,0.24052538863241688,0.9699119999999999,20251020-200148_full_simulation_large_cnn
55,6188,0.24895314705882352,0.06106852182991975,0.0037293643584913852,0.051968,1.481945,0.24656850000000002,0.24530126472147093,1.429977,20251020-200148_full_simulation_large_cnn
56,6188,0.24774932401422106,0.05865585648822117,0.0034405095003667975,0.074341,1.05056,0.24564200000000003,0.2367548598633281,0.976219,20251020-200148_full_simulation_large_cnn
57,6188,0.24598289221073044,0.06654774570125357,0.0044286024579187145,0.055957,2.889064,0.2444195,0.2705381057323408,2.833107,20251020-200148_full_simulation_large_cnn
58,6188,0.24595742097608275,0.06344301582317016,0.004025016256739019,0.060937,1.575575,0.243237,0.25794308450379894,1.514638,20251020-200148_full_simulation_large_cnn
59,6188,0.2453097981577246,0.06581753890869003,0.0043319484279969265,0.051217,2.015811,0.243097,0.2683037506164834,1.9645939999999997,20251020-200148_full_simulation_large_cnn
60,6188,0.2434939048157725,0.05916131223463429,0.003500060865323889,0.041949,1.005381,0.24098,0.2429683497802368,0.9634320000000001,20251020-200148_full_simulation_large_cnn
61,6188,0.24334199563671624,0.06018791891870383,0.0036225855837644662,0.063611,1.357522,0.24102200000000001,0.24733880710240413,1.2939109999999998,20251020-200148_full_simulation_large_cnn
62,6188,0.24114019618616678,0.05758308979519961,0.0033158122303620216,0.036942,0.823181,0.239626,0.23879506903421405,0.786239,20251020-200148_full_simulation_large_cnn
63,6188,0.24105857708468,0.058976237598288274,0.0034781966012497516,0.065353,1.089364,0.2392215,0.2446552133159355,1.024011,20251020-200148_full_simulation_large_cnn
64,6188,0.2400363076923077,0.05843650255993178,0.003414824831436914,0.03985,0.761778,0.237452,0.24344859792977255,0.7219279999999999,20251020-200148_full_simulation_large_cnn
65,6188,0.23907817259211375,0.05883616733136445,0.003461694586244318,0.076208,0.965862,0.2368335,0.24609593880301067,0.889654,20251020-200148_full_simulation_large_cnn
66,6188,0.23868940400775693,0.060104187307370015,0.003612513331879419,0.051885,1.397538,0.235932,0.25180919763583953,1.345653,20251020-200148_full_simulation_large_cnn
67,6188,0.23782029282482223,0.060408736951939046,0.003649215500128566,0.060073,1.081916,0.2361545,0.25401001838155146,1.021843,20251020-200148_full_simulation_large_cnn
68,6188,0.2371845279573368,0.05892025261988208,0.0034715961687907214,0.031833,0.957463,0.23513,0.2484152449879879,0.92563,20251020-200148_full_simulation_large_cnn
69,6188,0.23598493891402714,0.059104880056909115,0.003493386846541613,0.053593,0.964934,0.2336705,0.2504603909423301,0.911341,20251020-200148_full_simulation_large_cnn
70,6188,0.23526514221073044,0.058800814003752803,0.003457535727503932,0.038238,0.986529,0.23235650000000002,0.24993423781872476,0.948291,20251020-200148_full_simulation_large_cnn
1,24,0.5547935416666666,0.4513357852862967,0.20370399107999812,0.379303,2.622769,0.4193225,0.813520258239542,2.2434659999999997,quick_test
2,24,0.38246816666666666,0.020345408856452907,0.00041393566153623236,0.35074,0.43197,0.38409950000000004,0.05319503851462908,0.08123000000000002,quick_test
3,24,0.374232125,0.017081883231155337,0.0002917907347228259,0.34222,0.42093,0.37026749999999997,0.04564515467814351,0.07871,quick_test
4,24,0.37359800000000004,0.011194843152871392,0.00012532451321739147,0.353159,0.392657,0.3732675,0.029964944011668666,0.03949799999999998,quick_test
5,24,0.369016375,0.016439100030408684,0.00027024400980978276,0.347767,0.414361,0.364016,0.04454842967445194,0.06659399999999999,quick_test
6,24,0.3639634166666667,0.020386111587179335,0.00041559354564492753,0.330291,0.418574,0.359798,0.05601143041760653,0.088283,quick_test
7,24,0.35787433333333335,0.018895268742216406,0.00035703118084058036,0.327877,0.405293,0.3573125,0.05279861387717031,0.07741600000000004,quick_test
8,24,0.3555818333333333,0.02104072439376774,0.00044271208301449285,0.304746,0.396664,0.35775250000000003,0.059172664127763584,0.091918,quick_test
9,24,0.3470139583333333,0.01504124479839169,0.00022623904508514508,0.318712,0.37944,0.34636900000000004,0.04334478322034363,0.060728000000000004,quick_test
10,24,0.3432247083333333,0.012979828747041941,0.00016847595430253637,0.29952,0.37022,0.3433595,0.03781729121446635,0.07069999999999999,quick_test
11,24,0.33674374999999995,0.015844596413288652,0.0002510512354999997,0.302048,0.362433,0.33457749999999997,0.047052384530636884,0.06038500000000002,quick_test
12,24,0.3357755,0.016370292443803575,0.0002679864746956524,0.312432,0.369856,0.334013,0.04875368346947164,0.05742400000000003,quick_test
13,24,0.32654,0.011973848402465159,0.00014337304556521745,0.297015,0.345401,0.329696,0.03666885650292509,0.04838600000000004,quick_test
14,24,0.3262965,0.02043444607178939,0.0004175665862608688,0.296396,0.368013,0.3218245,0.06262539154354825,0.07161699999999999,quick_test
15,24,0.32097749999999997,0.01543472814368836,0.0002382308328695655,0.292877,0.345042,0.32239,0.048086635803719455,0.05216500000000002,quick_test
16,24,0.32051425,0.01648361790239551,0.00027170965915217384,0.28796,0.349974,0.31817150000000005,0.05142865848365716,0.062014000000000014,quick_test
17,24,0.3179402083333333,0.022955652754593867,0.000526961993389493,0.265921,0.362451,0.3154995,0.07220116283790949,0.09653,quick_test
18,24,0.31244954166666666,0.017912324117839547,0.0003208513553025363,0.273837,0.342644,0.313255,0.05732869385018689,0.06880700000000001,quick_test
19,24,0.3099635,0.02211162297348928,0.0004889238705217389,0.26787,0.374139,0.305375,0.07133621530757421,0.106269,quick_test
20,24,0.30492141666666667,0.018029449069006075,0.00032506103373188406,0.26741,0.347246,0.3031745,0.059128182159521675,0.07983600000000002,quick_test
21,24,0.30169575,0.01868235702299853,0.00034903046393478253,0.275088,0.347438,0.30024700000000004,0.061924495200872176,0.07235000000000003,quick_test
22,24,0.291267,0.01797187113966906,0.0003229881522608698,0.260337,0.320367,0.29288400000000003,0.06170239381622038,0.06003000000000003,quick_test
23,24,0.28746066666666664,0.020863179747785475,0.000435272269188406,0.256005,0.339557,0.28523200000000004,0.07257751117643507,0.08355200000000002,quick_test
24,24,0.28355420833333334,0.01258256898832725,0.00015832104234601464,0.259726,0.304541,0.2836035,0.04437447450448614,0.044814999999999994,quick_test
25,24,0.28463279166666666,0.013802006476624943,0.00019049538278079686,0.262827,0.312352,0.2822475,0.04849057059029399,0.04952500000000004,quick_test
26,24,0.2740378333333333,0.01834860135806272,0.0003366711717971011,0.244994,0.329339,0.2737085,0.06695645318339641,0.084345,quick_test
27,24,0.26910579166666665,0.01880467868233899,0.00035361594034601443,0.226828,0.298827,0.2720895,0.06987838710521617,0.07199900000000001,quick_test
28,24,0.2573607083333333,0.01762802320782394,0.0003107472022155795,0.217032,0.287519,0.2577355,0.06849539435130923,0.07048700000000002,quick_test
29,24,0.2563797083333333,0.02019331440693477,0.00040776994673731934,0.200559,0.285904,0.2616965,0.07876330985087297,0.085345,quick_test
30,24,0.25312225,0.01795312211251728,0.00032231459358695685,0.219446,0.292386,0.250335,0.0709266850801037,0.07293999999999998,quick_test
31,24,0.264123,0.023983684167801854,0.0005752171062608693,0.221179,0.306538,0.2658715,0.09080498164795135,0.08535899999999999,quick_test
32,24,0.25730895833333334,0.019559152947959353,0.0003825604640416671,0.220005,0.300134,0.255873,0.0760142712272818,0.080129,quick_test
33,24,0.24479804166666666,0.02360964550767732,0.0005574153609981877,0.206178,0.286156,0.2423515,0.09644540187876906,0.07997800000000002,quick_test
34,24,0.2438439583333333,0.013251283191283018,0.00017559650621557985,0.219419,0.26987,0.24441000000000002,0.05434329102043443,0.050450999999999996,quick_test
35,24,0.25072358333333333,0.021051558541738232,0.0004431681170362319,0.223703,0.31494,0.2492645,0.083963216630286,0.09123699999999998,quick_test
36,24,0.2560322916666667,0.017019616228440816,0.00028966733656340596,0.226697,0.284308,0.2581665,0.0664744908450805,0.057610999999999996,quick_test
37,24,0.24408325,0.0262114271582818,0.0006870389136739126,0.212151,0.300156,0.2435515,0.10738724250140802,0.08800499999999997,quick_test
38,24,0.23614133333333334,0.020123809762624935,0.00040496771936231863,0.198171,0.270211,0.235675,0.08521934503612921,0.07203999999999997,quick_test
39,24,0.24223379166666667,0.018591726207899388,0.000345652283389493,0.20847,0.279944,0.23994749999999998,0.0767511670439569,0.07147400000000004,quick_test
40,24,0.23589445833333333,0.02075186839148029,0.00043064004173731877,0.193913,0.273032,0.2352265,0.08797098727159001,0.079119,quick_test
41,24,0.22763224999999998,0.02059183032439553,0.00042402347610869537,0.180927,0.262686,0.230266,0.09046095324540143,0.08175899999999997,quick_test
42,24,0.21790220833333332,0.017590313406455244,0.00030941912573731906,0.190737,0.246925,0.22093000000000002,0.08072572343804185,0.056188000000000016,quick_test
43,24,0.21921383333333333,0.016685119073376543,0.00027839319849275374,0.189064,0.252683,0.2203255,0.07611344056013744,0.06361899999999998,quick_test
44,24,0.22889425,0.02337537812621389,0.0005464083025434787,0.181324,0.261305,0.232659,0.10212304645579297,0.079981,quick_test
45,24,0.22366041666666667,0.016368327706451788,0.0002679221519057972,0.195373,0.263262,0.2229665,0.07318383802730011,0.067889,quick_test
46,24,0.21765491666666667,0.01726059104463531,0.00029792800321014475,0.194555,0.258144,0.21772350000000001,0.07930255520517139,0.06358899999999998,quick_test
47,24,0.216039375,0.021494512927342543,0.0004620140859836957,0.185947,0.269326,0.209924,0.09949349708747557,0.08337900000000001,quick_test
48,24,0.20288933333333334,0.013971829342945967,0.0001952120151884059,0.180044,0.233988,0.2002395,0.06886428731071438,0.05394399999999999,quick_test
49,24,0.20753600000000003,0.015351592912675925,0.0002356714049565217,0.180479,0.243897,0.20369700000000002,0.07397074682308574,0.063418,quick_test
50,24,0.21381158333333336,0.010057783150664815,0.00010115900190579705,0.194358,0.232405,0.2143035,0.04704040348920049,0.038047,quick_test
51,24,0.20385525000000002,0.012640564349158523,0.00015978386706521743,0.183824,0.232411,0.20233099999999998,0.06200754873449922,0.04858700000000002,quick_test
52,24,0.20445875,0.01975927771134141,0.00039042905567391353,0.170605,0.250722,0.199657,0.09664187867401816,0.080117,quick_test
53,24,0.19737166666666664,0.016914740791923802,0.0002861084560579711,0.167199,0.22747,0.199542,0.08569994405777832,0.06027100000000002,quick_test
54,24,0.20032687500000002,0.02285458552088665,0.0005223320793315217,0.170489,0.248667,0.19457600000000003,0.11408646753405727,0.078178,quick_test
55,24,0.198231625,0.02584107671032523,0.000667761245548913,0.130491,0.241031,0.20429150000000001,0.13035799262769113,0.11054,quick_test
56,24,0.19044379166666667,0.015208205353858981,0.000231289510085145,0.154529,0.224078,0.1896965,0.07985666122673019,0.069549,quick_test
57,24,0.19109745833333333,0.01816389170850202,0.0003299269619981884,0.158837,0.233346,0.18848700000000002,0.09505040970675052,0.07450899999999999,quick_test
58,24,0.19952145833333335,0.017675066402874258,0.00031240797234601437,0.170641,0.241263,0.19679249999999998,0.08858729557472038,0.07062200000000002,quick_test
59,24,0.20294875,0.01793296682030782,0.0003215912989782611,0.168066,0.230814,0.2059465,0.08836204618312662,0.062748,quick_test
60,24,0.18540933333333331,0.017335077774537827,0.00030050492144927533,0.152734,0.228027,0.1826795,0.09349625211893951,0.075293,quick_test
61,24,0.184762125,0.019409356229524086,0.0003767231092445654,0.155165,0.235013,0.178726,0.10505051416530356,0.079848,quick_test
62,24,0.17773183333333334,0.011618691124617926,0.00013499398344927536,0.153201,0.202984,0.1786745,0.06537203216053732,0.049782999999999994,quick_test
63,24,0.173097375,0.016646087843857925,0.0002770922405054346,0.1471,0.202769,0.170899,0.09616603281163522,0.055668999999999996,quick_test
64,24,0.1812946666666667,0.016756133697627074,0.00028076801649275354,0.15779,0.233672,0.1823925,0.09242485730942851,0.07588199999999998,quick_test
65,24,0.17467620833333333,0.010733986924835352,0.0001152184753025363,0.149179,0.194356,0.175239,0.06145076669143037,0.045176999999999995,quick_test
66,24,0.17859308333333335,0.018827234754856932,0.00035446476851449274,0.13078,0.216749,0.1774255,0.10541973072785255,0.08596899999999999,quick_test
67,24,0.179766125,0.01743035643406291,0.0003038173254184783,0.154423,0.208817,0.1836235,0.09696129587297335,0.054394,quick_test
68,24,0.18527620833333333,0.026515846641746586,0.0007030901231286237,0.1469,0.271338,0.18375550000000002,0.143115227153405,0.12443800000000002,quick_test
69,24,0.18020195833333333,0.019175326048991827,0.00036769312908514453,0.151826,0.2268,0.176405,0.1064101979042967,0.07497400000000001,quick_test
70,24,0.17020120833333333,0.01659606276246206,0.0002754292992155799,0.143268,0.205566,0.1685105,0.0975084896574837,0.06229799999999999,quick_test
71,24,0.16970495833333332,0.019657960395504718,0.00038643540691123195,0.136606,0.202541,0.1704965,0.11583609924285586,0.065935,quick_test
72,24,0.17678129166666667,0.02140901465449658,0.00045834590847644926,0.134024,0.218286,0.1713045,0.12110452668750013,0.084262,quick_test
73,24,0.1687276666666667,0.014335628463701039,0.0002055102434492754,0.142139,0.197956,0.171528,0.08496311687888197,0.055817000000000005,quick_test
74,24,0.15859795833333334,0.014111662800612417,0.0001991390269981883,0.136682,0.18706,0.1559595,0.08897758173502601,0.050378000000000006,quick_test
75,24,0.15054829166666667,0.013011941700771463,0.00016931062682427534,0.127324,0.174994,0.1496855,0.08643035106357487,0.04767000000000002,quick_test
76,24,0.16053745833333333,0.021755527125765714,0.00047330296051992774,0.122454,0.20399,0.1638635,0.13551682798287137,0.08153600000000001,quick_test
77,24,0.17439804166666664,0.023306882947689914,0.0005432107927373188,0.140198,0.221651,0.16982049999999999,0.1336418845358207,0.081453,quick_test
78,24,0.17217045833333333,0.02157857340044027,0.0004656348299981885,0.126909,0.216438,0.17018149999999999,0.1253326128612769,0.089529,quick_test
79,24,0.15908995833333334,0.013779724880446528,0.0001898808177807971,0.124903,0.183908,0.1593445,0.08661593116753825,0.05900499999999999,quick_test
80,24,0.14789708333333332,0.014495273379297804,0.0002101129503405796,0.121091,0.178214,0.14875,0.09800919025987873,0.05712300000000001,quick_test
81,24,0.149953375,0.02127791391542863,0.00045274962059239134,0.091792,0.178891,0.1561185,0.14189686571194968,0.087099,quick_test
82,24,0.15428008333333335,0.01955317512283,0.000382326657384058,0.110179,0.196004,0.1577405,0.12673816801475238,0.08582500000000001,quick_test
83,24,0.15974829166666668,0.021854368741401464,0.0004776134330851453,0.125074,0.201958,0.155885,0.13680502316108104,0.07688400000000001,quick_test
84,24,0.15319383333333333,0.014689434821065064,0.0002157794953623188,0.125004,0.184377,0.149681,0.09588789901942353,0.05937300000000001,quick_test
85,24,0.143268625,0.016430936774513002,0.00026997568328804376,0.119249,0.178368,0.142122,0.11468621810611361,0.059119000000000005,quick_test
86,24,0.15691049999999998,0.025229551916612462,0.0006365302899130435,0.121823,0.242311,0.15267599999999998,0.1607894431323109,0.120488,quick_test
87,24,0.15088116666666668,0.015147082461697015,0.0002294341071014493,0.125156,0.194556,0.1520035,0.100390809511439,0.06940000000000002,quick_test
88,24,0.14098533333333332,0.0188341762384159,0.00035472619457971007,0.107234,0.188652,0.1403585,0.1335896138493075,0.08141799999999999,quick_test
89,24,0.13743316666666666,0.022491192855381658,0.0005058537560579709,0.095379,0.177432,0.135204,0.16365185639600577,0.082053,quick_test
90,24,0.12956320833333332,0.016031826555132158,0.0002570194626938406,0.110824,0.169923,0.12624400000000002,0.12373749277562138,0.059098999999999985,quick_test
91,24,0.14242195833333335,0.02101750581007293,0.0004417355504764494,0.109439,0.180402,0.14010499999999998,0.147572088293311,0.07096300000000001,quick_test
92,24,0.14344133333333334,0.017402246648228994,0.0003028381884057973,0.115864,0.179063,0.13967000000000002,0.12131961021157775,0.063199,quick_test
93,24,0.1423060416666667,0.01880320158326228,0.00035356038978079715,0.095799,0.177748,0.139413,0.13213213833398813,0.081949,quick_test
94,24,0.14322912499999998,0.017798785635939618,0.0003167967701141305,0.114966,0.189266,0.1433,0.12426792131795554,0.07429999999999999,quick_test
95,24,0.13404620833333333,0.016240701890966165,0.000263760397911232,0.092969,0.155356,0.139274,0.12115748809977778,0.062387,quick_test
96,24,0.147163375,0.02875707591081223,0.000826969414940217,0.11331,0.228747,0.139371,0.19540919002987142,0.11543700000000001,quick_test
97,24,0.18428720833333334,0.021494258782448955,0.0004620031606068841,0.152923,0.240103,0.1836075,0.11663456718911693,0.08718000000000001,quick_test
98,24,0.14849308333333333,0.019204322316731928,0.00036880599564492804,0.11636,0.184355,0.1491615,0.129328059500405,0.06799499999999999,quick_test
99,24,0.1317205,0.01607193989806323,0.00025830725208695666,0.093824,0.167538,0.1315685,0.12201547897300138,0.07371399999999999,quick_test
100,24,0.12584879166666665,0.012625806694775612,0.00015941099469384066,0.101574,0.154971,0.12157000000000001,0.10032521192748,0.053397,quick_test
1,313,0.48163799999999996,0.03948038443986117,0.001558700755519232,0.401988,0.692939,0.477334,0.08197107462422229,0.29095099999999996,high_accuracy_experiment
2,313,0.4693332875399361,0.03240725124371805,0.0010502299331734653,0.391436,0.578033,0.467107,0.06904954773948456,0.186597,high_accuracy_experiment
3,313,0.452418571884984,0.03476502554544011,0.0012086070011751032,0.361124,0.579118,0.450498,0.0768426136897807,0.21799400000000002,high_accuracy_experiment
4,313,0.42313652396166135,0.037521271598975316,0.0014078458224040717,0.335989,0.546504,0.420029,0.08867415000642904,0.210515,high_accuracy_experiment
5,313,0.3856323290734824,0.04563246014608798,0.002082321418984308,0.250519,0.56998,0.384343,0.11833152125944477,0.31946100000000005,high_accuracy_experiment
6,313,0.3495977603833866,0.043724695133777206,0.0019118489645417603,0.248616,0.476152,0.346822,0.12507143949042035,0.22753600000000002,high_accuracy_experiment
7,313,0.31223694568690097,0.04495212113061261,0.0020206931941412687,0.186524,0.482893,0.310063,0.1439679760885467,0.296369,high_accuracy_experiment
8,313,0.2687265623003195,0.04946035941769605,0.0024463271537276737,0.156435,0.424691,0.266306,0.1840545980803374,0.268256,high_accuracy_experiment
9,313,0.22868664217252396,0.055747468559864566,0.0031077802508330883,0.100634,0.390079,0.222636,0.2437722992049881,0.289445,high_accuracy_experiment
10,313,0.19843735463258785,0.047734617109411945,0.0022785936705821638,0.066748,0.411861,0.193641,0.24055257740052968,0.345113,high_accuracy_experiment
11,313,0.1786294696485623,0.0501064646361446,0.0025106577983332093,0.061076,0.359353,0.175782,0.28050502940374084,0.29827699999999996,high_accuracy_experiment
12,313,0.16335069968051116,0.04973074443020734,0.0024731469415825986,0.034723,0.379464,0.160643,0.3044415758700332,0.344741,high_accuracy_experiment
13,313,0.15235999041533546,0.046007815355493295,0.0021167190737851646,0.050518,0.322275,0.149825,0.3019678278403362,0.27175699999999997,high_accuracy_experiment
14,313,0.1485322875399361,0.04911710907323361,0.0024124904037119274,0.020943,0.33027,0.144081,0.3306830446547012,0.309327,high_accuracy_experiment
15,313,0.14285746006389777,0.048609607973846065,0.002362893987370999,0.034905,0.312459,0.139498,0.34026650027309596,0.27755399999999997,high_accuracy_experiment
16,313,0.1347989552715655,0.044695352307973724,0.001997674517933892,0.039382,0.293158,0.129589,0.33157046520079203,0.253776,high_accuracy_experiment
